Pesel;Bool
09121381645;1
84125016139;0
13041022582;1
22324510108;0
92891375981;1
79839528911;0
99851402415;1
94502149518;0
39481317567;1
17381954673;0
75231109064;1
70329011465;0
66262770051;1
01667205726;0
86011224893;1
82121360489;0
59122297863;1
29935282671;0
04832581010;1
41185028300;0
99921311038;1
11390123998;0
69450773335;1
33970556743;0
68462709288;1
84972660882;0
79281360817;1
17723081896;0
42810397109;1
14201983907;0
